Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
58446227,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0593321448""","=""9780593321447""",0,4.05,Knopf,Hardcover,259,2022,2022,,2022/12/27,to-read,to-read (#236),to-read,,,,0,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",5,4.38,Atria Books,Hardcover,337,2014,2012,2022/12/19,2022/12/18,,,read,,,,1,0
60784526,Where Coyotes Howl,Sandra Dallas,"Dallas, Sandra",,"=""1250277906""","=""9781250277909""",4,3.97,St. Martin's Press,Hardcover,320,2023,2023,2022/12/18,2022/12/18,,,read,,,,1,0
53279745,Girls with Bright Futures,Tracy Dobmeier,"Dobmeier, Tracy",Wendy Katzman,"=""1728216478""","=""9781728216478""",4,4.04,Sourcebooks,Kindle Edition,387,2021,2021,2022/12/16,2022/12/15,,,read,,,,1,0
40130093,Once Upon a River,Diane Setterfield,"Setterfield, Diane",,"=""0743298071""","=""9780743298070""",5,3.94,Atria/Emily Bestler Books,Hardcover,464,2018,2018,2022/12/14,2022/12/14,,,read,,,,1,0
40935886,Calypso,David Sedaris,"Sedaris, David",,"=""0349141894""","=""9780349141893""",0,4.10,Abacus,Paperback,272,2019,2018,,2022/12/14,to-read,to-read (#235),to-read,,,,0,0
57698794,Notes on an Execution,Danya Kukafka,"Kukafka, Danya",,"=""""","=""""",5,4.03,William Morrow,Kindle Edition,308,2022,2022,2022/12/04,2022/06/20,,,read,,,,1,0
58473768,One Italian Summer,Rebecca Serle,"Serle, Rebecca",,"=""1982166819""","=""9781982166816""",2,3.59,Atria,Kindle Edition,268,2022,2022,2022/12/04,2022/12/03,,,read,,,,1,0
58468990,The Paris Apartment,Lucy Foley,"Foley, Lucy",,"=""0063003058""","=""9780063003057""",3,3.64,William Morrow,Hardcover,360,2022,2022,2022/12/03,2022/04/09,,,read,,,,1,0
60353768,The Marriage Portrait,Maggie O'Farrell,"O'Farrell, Maggie",,"=""""","=""""",0,4.01,Knopf Publishing Group,Hardcover,355,2022,2022,,2022/12/02,to-read,to-read (#234),to-read,,,,0,0
58733693,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van",,"=""0063204150""","=""9780063204157""",0,4.36,Ecco,ebook,302,2022,2022,,2022/12/02,to-read,to-read (#233),to-read,,,,0,0
57701764,Wish You Were Here,Jodi Picoult,"Picoult, Jodi",,"=""1984818414""","=""9781984818416""",0,3.91,Ballantine Books,Hardcover,310,2021,2021,,2022/12/02,to-read,to-read (#232),to-read,,,,0,0
60149573,Our Missing Hearts,Celeste Ng,"Ng, Celeste",,"=""0593492544""","=""9780593492543""",0,3.79,Penguin Press,Hardcover,335,2022,2022,,2022/12/02,to-read,to-read (#231),to-read,,,,0,0
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",0,4.28,Doubleday Books,Hardcover,390,2022,2022,,2022/12/02,to-read,to-read (#230),to-read,,,,0,0
13330370,"The Last Policeman (The Last Policeman, #1)",Ben H. Winters,"Winters, Ben H.",,"=""1594745765""","=""9781594745768""",0,3.77,Quirk Books,Paperback,316,2012,2012,,2022/12/02,to-read,to-read (#229),to-read,,,,0,0
54790816,The Dictionary of Lost Words,Pip Williams,"Williams, Pip",,"=""1984820737""","=""9781984820730""",4,4.01,Ballantine Books,Kindle Edition,400,2021,2020,2022/11/27,2021/12/09,,,read,,,,1,0
59109077,Horse,Geraldine Brooks,"Brooks, Geraldine",,"=""0399562966""","=""9780399562969""",0,4.24,Viking,Hardcover,401,2022,2022,,2022/11/27,to-read,to-read (#228),to-read,,,,0,0
58684300,Left on Tenth: A Second Chance at Life,Delia Ephron,"Ephron, Delia",,"=""0316267651""","=""9780316267656""",0,4.09,"Little, Brown and Company",Hardcover,304,2022,2022,,2022/11/23,to-read,to-read (#227),to-read,,,,0,0
58884736,The Measure,Nikki Erlick,"Erlick, Nikki",,"=""0063204207""","=""9780063204201""",0,3.96,William Morrow,Hardcover,353,2022,2022,,2022/11/23,to-read,to-read (#226),to-read,,,,0,0
59314709,Counterfeit,Kirstin Chen,"Chen, Kirstin",,"=""""","=""""",5,3.48,William Morrow,Hardcover,288,2022,2022,2022/11/15,2022/11/14,,,read,,,,1,0
59364173,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,"=""""","=""""",5,4.43,Simon & Schuster,ebook,320,2022,2022,2022/11/08,2022/09/22,,,read,,,,1,0
32903085,"La Tempête des échos (La Passe-Miroir, #4)",Christelle Dabos,"Dabos, Christelle",,"=""2075093865""","=""9782075093866""",2,3.74,Gallimard Jeunesse,Paperback,572,2019,2019,2022/11/04,2022/01/08,,,read,,,,1,0
55648601,Carmilla,J. Sheridan Le Fanu,"Fanu, J. Sheridan Le",,"=""1782275843""","=""9781782275848""",0,3.87,Pushkin Press,Hardcover,156,2021,1872,,2022/10/30,to-read,to-read (#225),to-read,,,,0,0
49537194,Dead to Her,Sarah Pinborough,"Pinborough, Sarah",Saskia Maarleveld,"=""0062856855""","=""9780062856852""",4,3.32,William Morrow,Kindle Edition,400,2020,2020,2022/10/10,2020/12/29,,,read,,,,1,0
41957126,Verity,Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",4,4.29,"Hoover Ink, Inc.",Kindle Edition,324,2018,2018,2020/08/22,2020/05/17,favorites,favorites (#10),read,,,,2,0
16130537,The Humans,Matt Haig,"Haig, Matt",,"=""1476727910""","=""9781476727912""",5,4.07,Simon & Schuster,Hardcover,285,2013,2013,2022/10/02,2021/06/11,,,read,,,,1,0
45892276,You're Not Listening: What You're Missing and Why It Matters,Kate   Murphy,"Murphy, Kate",,"=""1250297192""","=""9781250297198""",3,4.07,Celadon Books,Hardcover,278,2020,2020,2022/10/02,2021/03/03,,,read,,,,1,0
57807605,Daughters of Sparta,Claire Heywood,"Heywood, Claire",,"=""059318436X""","=""9780593184363""",4,3.86,Dutton,Kindle Edition,383,2021,2021,2022/01/31,2021/11/17,,,read,,,,1,0
41715227,Evidence of the Affair,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1542044510""","=""9781542044516""",5,3.85,Amazon Original Stories,Kindle Edition,88,2018,2018,2022/09/22,2020/05/23,,,read,,,,1,0
56769614,Poison for Breakfast,Lemony Snicket,"Snicket, Lemony",,"=""1324090626""","=""9781324090625""",5,3.85,Liveright,Hardcover,158,2021,2021,2022/09/22,2021/11/27,,,read,,,,1,0
56753637,Cultish,Amanda Montell,"Montell, Amanda",,"=""0062993178""","=""9780062993175""",4,3.80,Harper,Kindle Edition,310,2021,2021,2022/08/13,2022/05/30,,,read,,,,1,0
57693172,A Flicker in the Dark,Stacy Willingham,"Willingham, Stacy",,"=""1250803829""","=""9781250803825""",0,3.97,Minotaur Books,Hardcover,357,2022,2022,,2022/08/05,to-read,to-read (#224),to-read,,,,0,0
42399951,The Overdue Life of Amy Byler,Kelly Harms,"Harms, Kelly",,"=""1542090571""","=""9781542090575""",4,3.84,Lake Union Publishing,Kindle Edition,328,2019,2019,2022/08/03,2020/08/24,,,read,,,,1,0
53914938,The Rose Code,Kate Quinn,"Quinn, Kate",,"=""0062943472""","=""9780062943477""",5,4.44,William Morrow,Paperback,656,2021,2021,2022/07/25,2021/08/31,,,read,,,,1,0
10847,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,"Krakauer, Jon",,"=""0330419129""","=""9780330419123""",0,4.01,Pan MacMillan,Paperback,432,2004,2003,,2022/07/20,to-read,to-read (#223),to-read,,,,0,0
55650158,Take My Hand,Dolen Perkins-Valdez,"Perkins-Valdez, Dolen",,"=""0593337697""","=""9780593337691""",0,4.36,Berkley,Hardcover,368,2022,2022,,2022/07/20,to-read,to-read (#222),to-read,,,,0,0
58505877,"Run, Rose, Run",Dolly Parton,"Parton, Dolly",James  Patterson,"=""075955434X""","=""9780759554344""",3,3.79,"Little, Brown and Company",Hardcover,439,2022,2022,2022/07/16,2022/06/20,,,read,,,,1,0
56238755,"Firefly Lane (Firefly Lane, #1)",Kristin Hannah,"Hannah, Kristin",,"=""0312537077""","=""9780312537074""",5,4.20,St. Martin's Griffin,Paperback,513,2020,2008,2022/07/10,2020/12/24,,,read,,,,1,0
49570871,"Mistress of Rome (The Empress of Rome, #1)",Kate Quinn,"Quinn, Kate",,"=""0425232476""","=""9780425232477""",0,4.02,Berkley Books,Paperback,470,2019,2010,,2022/07/09,to-read,to-read (#221),to-read,,,,0,0
57109107,The Lincoln Highway,Amor Towles,"Towles, Amor",,"=""0735222355""","=""9780735222359""",5,4.22,Viking,Hardcover,576,2021,2021,2022/07/04,2022/07/03,,,read,,,,1,0
54513688,"Realm Breaker (Realm Breaker, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""""","=""""",4,3.57,Orion Publishing,ebook,576,2021,2021,2022/07/02,2021/02/17,,,read,,,,1,0
59776891,Rivals (American Royals #3),Katharine McGee,"McGee, Katharine",,"=""0593429729""","=""9780593429723""",0,3.77,Random House,Kindle Edition,398,2022,2022,,2022/06/30,to-read,to-read (#220),to-read,,,,0,0
45007888,If She Were Dead,J.P.  Smith,"Smith, J.P.",,"=""1492669032""","=""9781492669036""",2,2.97,Poisoned Pen Press,Paperback,320,2020,2020,2022/06/25,2022/06/24,,,read,,,,1,0
53331127,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",5,4.34,Grand Central Publishing,ebook,496,2017,2017,2022/06/21,2021/12/11,,,read,,,,1,0
56978089,"A Magic Steeped in Poison (The Book of Tea, #1)",Judy I. Lin,"Lin, Judy I.",,"=""1250767083""","=""9781250767080""",0,3.81,Feiwel and Friends,Hardcover,384,2022,2022,,2022/06/20,to-read,to-read (#219),to-read,,,,0,0
57021127,Portrait of a Thief,Grace D. Li,"Li, Grace D.",,"=""0593184734""","=""9780593184738""",0,3.43,Tiny Reparations Books,Hardcover,375,2022,2022,,2022/06/20,to-read,to-read (#218),to-read,,,,0,0
57693168,Reckless Girls,Rachel Hawkins,"Hawkins, Rachel",,"=""1250274257""","=""9781250274250""",0,3.55,St. Martin's Press,Hardcover,320,2022,2022,,2022/06/20,to-read,to-read (#217),to-read,,,,0,0
43667481,"The Library of the Unwritten (Hell's Library, #1)",A.J. Hackwith,"Hackwith, A.J.",,"=""1984806378""","=""9781984806376""",3,3.80,Ace,Paperback,375,2019,2019,2022/06/19,2022/02/23,,,read,,,,1,0
40390752,The Huntress,Kate Quinn,"Quinn, Kate",,"=""0062740377""","=""9780062740373""",5,4.30,William Morrow Paperbacks,Paperback,530,2019,2019,2022/06/17,2020/12/24,,,read,,,,1,0
26114463,Nevernight (The Nevernight Chronicle #1),Jay Kristoff,"Kristoff, Jay",,"=""1250073022""","=""9781250073020""",0,4.22,St. Martin's Press,Hardcover,427,2016,2016,,2022/06/10,to-read,to-read (#216),to-read,,,,0,0
27362503,"It Ends with Us (It Ends with Us, #1)",Colleen Hoover,"Hoover, Colleen",,"=""1668021048""","=""9781668021040""",3,4.08,Atria Books,Kindle Edition,386,2023,2016,2022/06/10,2020/08/22,,,read,,,,1,0
57690123,"The Maid (Molly the Maid, #1)",Nita Prose,"Prose, Nita",,"=""""","=""""",4,3.75,Ballantine Books,Kindle Edition,385,2022,2022,2022/06/08,2021/05/20,,,read,,,,1,0
39402272,The Power,Naomi Alderman,"Alderman, Naomi",,"=""""","=""""",4,3.75,"Little, Brown and Company",Kindle Edition,416,2017,2016,2022/06/08,2020/05/17,,,read,,,,1,0
40538657,The Island of Sea Women,Lisa See,"See, Lisa",,"=""""","=""""",0,4.32,Scribner,Hardcover,374,2019,2019,,2022/06/04,to-read,to-read (#215),to-read,,,,0,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",0,4.11,W.W. Norton & Company,Paperback,502,2019,2018,,2022/06/04,to-read,to-read (#214),to-read,,,,0,0
58061810,The Paper Palace,Miranda Cowley Heller,"Heller, Miranda Cowley",,"=""0593329848""","=""9780593329849""",3,3.78,Riverhead Books,Kindle Edition,400,2021,2021,2022/05/29,2021/08/23,,,read,,,,1,0
34275217,If We Were Villains,M.L. Rio,"Rio, M.L.",,"=""1250095298""","=""9781250095299""",0,4.09,Flatiron Books,Paperback,354,2018,2017,,2022/05/29,to-read,to-read (#213),to-read,,,,0,0
58672976,Notes on Your Sudden Disappearance,Alison Espach,"Espach, Alison",,"=""1250823145""","=""9781250823144""",0,3.81,Henry Holt and Co.,Hardcover,352,2022,2022,,2022/05/29,to-read,to-read (#212),to-read,,,,0,0
58340733,The Great Witch of Brittany,Louisa Morgan,"Morgan, Louisa",,"=""0316628743""","=""9780316628747""",0,4.24,Redhook,Hardcover,400,2022,2022,,2022/05/29,to-read,to-read (#211),to-read,,,,0,0
58311995,Theatre of Marvels,Lianne Dillsworth,"Dillsworth, Lianne",Kathryn Drysdale,"=""0358627915""","=""9780358627913""",0,3.38,Harper,Hardcover,320,2022,2022,,2022/05/29,to-read,to-read (#210),to-read,,,,0,0
58502683,The Orchard,Kristina Gorcheva-Newberry,"Gorcheva-Newberry, Kristina",,"=""0593356012""","=""9780593356012""",0,4.09,Ballantine Books,Hardcover,384,2022,2022,,2022/05/29,to-read,to-read (#209),to-read,,,,0,0
56145179,A Slow Fire Burning,Paula Hawkins,"Hawkins, Paula",,"=""0735211256""","=""9780735211254""",3,3.50,Riverhead Books,Kindle Edition,320,2021,2021,2022/05/23,2022/05/22,,,read,,,,1,0
29340182,Shrill: Notes from a Loud Woman,Lindy West,"West, Lindy",,"=""0316348406""","=""9780316348409""",4,4.16,Hachette,Hardcover,260,2016,2016,2022/05/21,2021/10/05,,,read,,,,1,0
56794038,The Mermaid of Jeju,Sumi Hahn,"Hahn, Sumi",,"=""1662055307""","=""9781662055300""",4,3.89,,Audiobook,,2020,2020,2022/05/21,2022/01/18,,,read,,,,1,0
49754777,Girls of Brackenhill,Kate Moretti,"Moretti, Kate",,"=""1542000092""","=""9781542000093""",3,3.76,Thomas & Mercer,Kindle Edition,330,2020,2020,2022/04/13,2020/10/25,,,read,,,,1,0
29492577,The Invitation,Lucy Foley,"Foley, Lucy",,"=""""","=""""",4,3.58,"Little, Brown and Company",Kindle Edition,432,2016,2016,2022/04/09,2021/03/24,,,read,,,,1,0
58502645,Unlikely Animals,Annie  Hartnett,"Hartnett, Annie",,"=""0593160223""","=""9780593160220""",0,4.06,Ballantine Books,Hardcover,348,2022,2022,,2022/04/09,to-read,to-read (#208),to-read,,,,0,0
60060431,"Things We Never Got Over (Knockemout, #1)",Lucy Score,"Score, Lucy",,"=""1945631848""","=""9781945631849""",0,4.12,That's What She Said Publishing,Kindle Edition,572,2022,2022,,2022/04/09,to-read,to-read (#207),to-read,,,,0,0
55439366,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",5,4.02,Ballantine Books,Kindle Edition,365,2021,2021,2022/04/04,2021/01/23,,,read,,,,1,0
55373408,A Splendid Ruin,Megan Chance,"Chance, Megan",,"=""154202238X""","=""9781542022385""",4,4.14,Lake Union Publishing,Kindle Edition,347,2021,2021,2022/03/26,2021/02/05,,,read,,,,1,0
27276262,Lily and the Octopus,Steven  Rowley,"Rowley, Steven",,"=""1501126229""","=""9781501126222""",0,3.74,Simon & Schuster,Hardcover,307,2016,2016,,2022/03/25,to-read,to-read (#206),to-read,,,,0,0
42421761,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""""","=""""",5,4.37,G.P. Putnam's Sons,ebook,370,2018,2018,2022/03/25,2020/05/17,,,read,,,,1,0
52089753,Layla,Colleen Hoover,"Hoover, Colleen",,"=""1542000181""","=""9781542000185""",3,3.63,Montlake,Kindle Edition,305,2020,2020,2022/03/20,2020/12/20,,,read,,,,1,0
448873,"The Thief (The Queen's Thief, #1)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0060824972""","=""9780060824976""",0,3.85,Greenwillow Books,Paperback,280,2005,1996,,2022/03/19,to-read,to-read (#205),to-read,,,,0,0
45892255,Sharks in the Time of Saviors,Kawai Strong Washburn,"Washburn, Kawai Strong",,"=""0374272085""","=""9780374272081""",4,3.82,MCD,Hardcover,376,2020,2020,2022/03/01,2022/02/27,,,read,,,,1,0
56269049,A Net for Small Fishes,Lucy Jago,"Jago, Lucy",,"=""1250261953""","=""9781250261953""",0,3.86,Flatiron Books,Hardcover,352,2021,2021,,2022/02/19,to-read,to-read (#204),to-read,,,,0,0
59407415,Girl A,Abigail Dean,"Dean, Abigail",,"=""0593295862""","=""9780593295861""",0,3.63,Penguin Books,Paperback,352,2022,2021,,2022/02/19,to-read,to-read (#203),to-read,,,,0,0
27833803,The Hike,Drew Magary,"Magary, Drew",,"=""0399563857""","=""9780399563850""",0,3.97,Viking,Hardcover,278,2016,2016,,2022/02/11,to-read,to-read (#202),to-read,,,,0,0
40139531,"Maid: Hard Work, Low Pay, and a Mother's Will to Survive",Stephanie  Land,"Land, Stephanie",Barbara Ehrenreich,"=""0316505102""","=""9780316505109""",4,3.86,Hachette,Kindle Edition,272,2019,2019,2022/02/06,2021/06/13,,,read,,,,1,0
32903079,"La Mémoire de Babel (La Passe-Miroir, #3)",Christelle Dabos,"Dabos, Christelle",,"=""2075081891""","=""9782075081894""",4,4.19,Gallimard,Paperback,496,2017,2017,2022/01/28,2022/01/08,,,read,,,,1,0
52346471,"Firekeeper’s Daughter (Firekeeper's Daughter, #1)",Angeline Boulley,"Boulley, Angeline",,"=""""","=""""",0,4.31,"Henry, Holt and Co. (BYR)",Hardcover,496,2021,2021,,2022/01/27,to-read,to-read (#201),to-read,,,,0,0
50265237,Eliza Starts a Rumor,Jane L. Rosen,"Rosen, Jane L.",,"=""""","=""""",4,3.83,Berkley Publishing Group,ebook,320,2020,2020,2022/01/27,2021/09/18,,,read,,,,1,0
56169546,"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,"Dave, Laura",,"=""1501171364""","=""9781501171369""",4,3.83,Simon & Schuster,Kindle Edition,316,2021,2021,2022/01/25,2021/08/23,,,read,,,,1,0
12145147,The Age of Innocence,Edith Wharton,"Wharton, Edith",Lionel Shriver,"=""""","=""""",3,3.97,Vintage Digital,Kindle Edition,258,2008,1920,2022/01/24,2021/02/26,,,read,,,,1,0
52696537,If I Had Your Face,Frances Cha,"Cha, Frances",,"=""0593129466""","=""9780593129463""",0,3.74,Ballantine Books,Hardcover,288,2020,2020,,2022/01/18,to-read,to-read (#200),to-read,,,,0,0
59042329,"The Silence of the Girls (Women of Troy, #1)",Pat Barker,"Barker, Pat",,"=""""","=""""",3,3.89,Vintage,Kindle Edition,292,2018,2018,2022/01/18,2022/01/08,,,read,,,,1,0
53496907,The Four Winds,Kristin Hannah,"Hannah, Kristin",,"=""1250178622""","=""9781250178626""",5,4.30,St. Martin's Press,Kindle Edition,464,2021,2021,2022/01/12,2021/02/05,,,read,,,,1,0
52656911,The Guest List,Lucy Foley,"Foley, Lucy",,"=""""","=""""",3,3.79,William Morrow,Kindle Edition,319,2020,2020,2022/01/13,2020/05/19,,,read,,,,1,0
26008840,"Les Disparus du Clairdelune (La Passe-Miroir, #2)",Christelle Dabos,"Dabos, Christelle",,"=""2070661989""","=""9782070661985""",4,4.43,Gallimard,Paperback,560,2015,2015,2022/01/11,2022/01/08,,,read,,,,1,0
8228625,The Museum of Innocence (Vintage International),Orhan Pamuk,"Pamuk, Orhan",Maureen Freely,"=""0307273261""","=""9780307273260""",3,3.79,Vintage Intl,Kindle Edition,562,2009,2008,2022/01/08,2021/10/08,,,read,,,,1,0
40969531,"A Winter's Promise (The Mirror Visitor, #1)",Christelle Dabos,"Dabos, Christelle",Hildegarde Serle,"=""1787701425""","=""9781787701427""",4,4.01,Europa Editions,Kindle Edition,446,2018,2013,2022/01/02,2021/04/09,,,read,,,,1,0
49090884,Tender Is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,"=""""","=""""",0,3.77,Scribner,Paperback,209,2020,2017,,2022/01/02,to-read,to-read (#199),to-read,,,,0,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.16,Harper Voyager,Kindle Edition,545,2018,2018,,2022/01/02,to-read,to-read (#198),to-read,,,,0,0
53249847,So You Want to Talk About Race,Ijeoma Oluo,"Oluo, Ijeoma",,"=""1541619226""","=""9781541619227""",5,4.48,Seal Press,Kindle Edition,266,2020,2018,2021/12/31,2021/12/30,,,read,,,,1,0
43262893,The Wives,Tarryn Fisher,"Fisher, Tarryn",,"=""1488054355""","=""9781488054358""",4,3.66,Graydon House,ebook,295,2019,2019,2020/04/17,2020/05/17,,,read,,,,1,0
54976986,Great Circle,Maggie Shipstead,"Shipstead, Maggie",,"=""""","=""""",0,4.09,Knopf,Hardcover,608,2021,2021,,2021/12/31,to-read,to-read (#197),to-read,,,,0,0
59082518,"Ledge (The Glacian Trilogy, #1)",Stacey McEwan,"McEwan, Stacey",,"=""0645289310""","=""9780645289312""",0,3.68,Stacey McEwan,Kindle Edition,335,2021,2021,,2021/08/30,to-read,to-read (#178),to-read,,,,0,0
56933202,Competitive Grieving,Nora Zelevansky,"Zelevansky, Nora",,"=""""","=""""",0,3.84,Blackstone Publishing,Kindle Edition,341,2021,2021,,2021/03/12,to-read,to-read (#119),to-read,,,,0,0
44806537,Anne Boleyn: 500 Years of Lies,Hayley Nolan,"Nolan, Hayley",,"=""1542041139""","=""9781542041133""",3,3.76,Little A,Kindle Edition,327,2019,2019,2021/12/28,2020/11/07,,,read,,,,1,0
57312022,"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,"Klune, T.J.",,"=""""","=""""",3,4.36,Tor Books,ebook,393,2020,2020,2021/12/22,2021/12/03,,,read,,,,1,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",0,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2021/12/21,to-read,to-read (#196),to-read,,,,0,0
20562717,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",0,4.52,DAW,Kindle Edition,696,2007,2007,,2021/12/17,to-read,to-read (#195),to-read,,,,0,0
49534036,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""1501160850""","=""9781501160851""",4,4.17,Atria Books,Kindle Edition,346,2020,2019,2021/12/17,2021/05/30,,,read,,,,1,0
18144124,I Am Pilgrim,Terry Hayes,"Hayes, Terry",,"=""1439177724""","=""9781439177723""",0,4.30,Atria/Emily Bestler Books,Hardcover,612,2014,2013,,2021/12/11,to-read,to-read (#194),to-read,,,,0,0
53108625,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",4,3.87,Bloomsbury,Kindle Edition,865,2010,2004,2021/12/11,2020/10/18,,,read,,,,1,0
55836542,The Bookseller of Florence: The Story of the Manuscripts That Illuminated the Renaissance,Ross King,"King, Ross",,"=""0802158528""","=""9780802158529""",0,3.99,Atlantic Monthly Press,Hardcover,496,2021,2021,,2021/12/11,to-read,to-read (#193),to-read,,,,0,0
52761909,The Paris Library,Janet Skeslien Charles,"Charles, Janet Skeslien",,"=""1982134194""","=""9781982134198""",0,4.06,Atria Books,Hardcover,368,2021,2021,,2021/12/09,to-read,to-read (#192),to-read,,,,0,0
24445517,"Maybe Someday (Maybe, #1)",Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",2,3.96,Atria Books,ebook,385,2014,2014,,2021/02/01,,,read,,,,2,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",0,4.57,Scholastic,Paperback,734,2002,2000,,2020/10/23,,,read,,,,1,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",0,4.45,Bantam,Mass Market Paperback,835,2005,1996,,2020/10/23,,,read,,,,1,0
51853973,Eye of the Needle,Ken Follett,"Follett, Ken",,"=""""","=""""",3,4.22,Penguin Books,Kindle Edition,364,2015,1978,2021/11/30,2021/03/05,,,read,,,,1,0
